"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-03-19",,,"0.00",,,"89","57",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-03-20",,,"0.00",,,"88","56",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-03-21",,,"0.00",,,"73","55",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-03-22",,,"0.00",,,"64","48",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-03-23",,,"0.00",,,"83","52",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-03-24",,,"0.02",,,"77","54",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-03-25",,,"0.04",,,"54","44",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-03-26",,,"0.34",,,"69","43",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-03-27",,,"0.00",,,"58","47",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-03-28",,,"0.91",,,"62","48",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-03-29",,,"0.72",,,"65","44",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-03-30",,,"0.03",,,"50","42",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-03-31",,,"0.00",,,"62","41",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-04-01",,,"0.26",,,"66","44",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-04-02",,,"0.11",,,"66","51",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-04-03",,,"0.58",,,"69","52",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-04-04",,,"0.39",,,"57","46",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-04-05",,,"0.13",,,"64","42",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-04-06",,,"0.00",,,"65","38",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-04-07",,,"0.00",,,"73","38",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-04-08",,,"0.00",,,"82","58",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-04-09",,,"0.00",,,"80","64",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-04-10",,,"0.00",,,"72","48",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-04-11",,,"0.00",,,"70","38",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-04-12",,,"0.00",,,"78","47",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-04-13",,,"0.15",,,"75","56",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-04-14",,,"0.08",,,"81","60",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-04-15",,,"0.00",,,"83","64",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-04-16",,,"1.69",,,"78","57",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-04-17",,,"0.28",,,"68","58",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-04-18",,,"0.01",,,"81","52",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-04-19",,,"0.00",,,"81","61",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-04-20",,,"0.31",,,"72","56",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-04-21",,,"1.43",,,"57","46",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-04-22",,,"0.00",,,"58","44",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-04-23",,,"0.00",,,"69","39",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-04-24",,,"0.00",,,"76","44",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-04-25",,,"0.00",,,"81","52",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-04-26",,,"0.00",,,"56","42",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-04-27",,,"0.00",,,"63","38",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-04-28",,,"0.09",,,"74","54",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-04-29",,,"1.43",,,"54","47",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-04-30",,,"0.32",,,"49","41",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-05-01",,,"0.00",,,"69","40",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-05-02",,,"0.30",,,"74","47",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-05-03",,,"1.76",,,"61","44",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-05-04",,,"0.00",,,"70","40",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-05-05",,,"0.00",,,"74","43",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-05-06",,,"0.00",,,"82","50",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-05-07",,,"0.00",,,"85","56",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-05-08",,,"0.00",,,"82","57",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-05-09",,,"0.00",,,"82","57",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-05-10",,,"1.95",,,"76","60",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-05-11",,,"1.16",,,"70","57",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-05-12",,,"0.00",,,"73","56",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-05-13",,,"0.00",,,"77","51",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-05-14",,,"0.00",,,"84","57",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-05-15",,,"0.00",,,"87","64",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-05-16",,,"0.00",,,"80","65",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-05-17",,,"0.05",,,"81","61",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-05-18",,,"0.21",,,"84","59",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-05-19",,,"0.24",,,"76","61",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-05-20",,,"0.00",,,"67","51",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-05-21",,,"0.00",,,"74","42",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-05-22",,,"0.09",,,"71","56",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-05-23",,,"0.00",,,"71","50",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-05-24",,,"0.00",,,"68","46",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-05-25",,,"0.00",,,"82","47",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-05-26",,,"0.00",,,"86","62",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-05-27",,,"0.00",,,"86","64",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-05-28",,,"0.08",,,"82","59",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-05-29",,,"0.00",,,"86","56",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-05-30",,,"0.21",,,"81","60",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-05-31",,,"0.02",,,"88","63",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-06-01",,,"0.00",,,"86","60",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-06-02",,,"0.00",,,"81","58",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-06-03",,,"0.16",,,"80","65",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-06-04",,,"0.64",,,"80","66",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-06-05",,,"0.00",,,"87","64",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-06-06",,,"0.00",,,"88","65",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-06-07",,,"0.00",,,"80","61",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-06-08",,,"0.00",,,"80","57",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-06-09",,,"0.00",,,"84","61",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-06-10",,,"0.00",,,"88","67",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-06-11",,,"0.00",,,"89","70",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-06-12",,,"0.00",,,"89","70",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-06-13",,,"0.00",,,"89","72",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-06-14",,,"0.00",,,"91","73",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-06-15",,,"0.73",,,"94","65",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-06-16",,,"0.00",,,"93","65",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-06-17",,,"0.45",,,"90","68",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-06-18",,,"0.55",,,"79","63",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-06-19",,,"0.00",,,"85","60",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-06-20",,,"0.00",,,"90","64",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-06-21",,,"0.00",,,"91","67",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-06-22",,,"0.00",,,"88","65",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-06-23",,,"0.01",,,"86","67",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-06-24",,,"0.00",,,"82","62",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-06-25",,,"0.01",,,"85","61",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-06-26",,,"0.16",,,"86","62",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-06-27",,,"0.00",,,"89","64",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-06-28",,,"0.00",,,"91","71",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-06-29",,,"0.00",,,"92","72",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-06-30",,,"0.31",,,"86","67",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-07-01",,,"0.00",,,"87","63",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-07-02",,,"0.04",,,"90","66",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-07-03",,,"1.35",,,"85","65",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-07-04",,,"0.09",,,"80","67",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-07-05",,,"0.00",,,"87","66",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-07-06",,,"0.00",,,"91","66",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-07-07",,,"0.00",,,"96","72",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-07-08",,,"0.25",,,"85","68",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-07-09",,,"0.00",,,"90","67",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-07-10",,,"0.00",,,"91","72",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-07-11",,,"0.00",,,"95","74",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-07-12",,,"0.00",,,"95","72",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-07-13",,,"0.00",,,"96","74",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-07-14",,,"0.00",,,"89","72",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-07-15",,,"0.00",,,"90","73",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-07-16",,,"0.00",,,"93","71",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-07-17",,,"0.00",,,"93","71",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-07-18",,,"0.00",,,"95","71",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-07-19",,,"0.00",,,"97","76",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-07-20",,,"0.00",,,"100","75",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-07-21",,,"0.00",,,"101","76",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-07-22",,,"0.00",,,"104","76",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-07-23",,,"0.00",,,"94","71",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-07-24",,,"0.00",,,"97","68",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-07-25",,,"0.00",,,"98","70",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-07-26",,,"0.00",,,"98","77",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-07-27",,,"0.00",,,"92","77",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-07-28",,,"0.00",,,"94","72",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-07-29",,,"0.00",,,"90","67",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-07-30",,,"0.00",,,"89","68",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-07-31",,,"0.00",,,"79","68",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-08-01",,,"0.03",,,"78","66",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-08-02",,,"0.00",,,"90","63",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-08-03",,,"0.43",,,"92","66",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-08-04",,,"0.00",,,"83","65",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-08-05",,,"4.57",,,"97","65",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-08-06",,,"0.54",,,"82","67",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-08-07",,,"0.00",,,"78","64",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-08-08",,,"0.00",,,"84","63",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-08-09",,,"0.49",,,"85","65",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-08-10",,,"1.01",,,"88","67",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-08-11",,,"0.22",,,"86","68",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-08-12",,,"0.05",,,"73","65",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-08-13",,,"0.00",,,"85","65",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-08-14",,,"0.00",,,"87","68",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-08-15",,,"0.00",,,"83","70",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-08-16",,,"0.90",,,"91","68",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-08-17",,,"0.00",,,"86","66",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-08-18",,,"0.00",,,"89","67",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-08-19",,,"0.00",,,"95","71",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-08-20",,,"0.00",,,"95","72",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-08-21",,,"0.00",,,"92","76",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-08-22",,,"0.00",,,"89","67",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-08-23",,,"0.00",,,"82","59",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-08-24",,,"0.00",,,"85","58",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-08-25",,,"0.00",,,"82","63",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-08-26",,,"0.00",,,"85","66",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-08-27",,,"0.00",,,"86","65",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-08-28",,,"0.00",,,"85","63",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-08-29",,,"0.00",,,"82","58",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-08-30",,,"0.00",,,"83","58",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-08-31",,,"0.00",,,"83","58",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-09-01",,,"0.00",,,"82","58",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-09-02",,,"0.17",,,"84","66",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-09-03",,,"0.00",,,"90","66",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-09-04",,,"0.00",,,"93","69",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-09-05",,,"0.00",,,"77","56",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-09-06",,,"0.00",,,"78","47",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-09-07",,,"0.00",,,"83","53",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-09-08",,,"0.00",,,"83","58",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-09-09",,,"0.00",,,"83","57",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-09-10",,,"0.00",,,"81","60",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-09-11",,,"0.00",,,"83","57",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-09-12",,,"0.00",,,"80","53",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-09-13",,,"0.00",,,"84","53",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-09-14",,,"0.00",,,"91","58",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-09-15",,,"0.00",,,"91","66",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-09-16",,,"0.36",,,"87","70",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-09-17",,,"0.27",,,"79","64",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-09-18",,,"0.02",,,"83","65",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-09-19",,,"0.00",,,"93","66",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-09-20",,,"0.00",,,"92","73",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-09-21",,,"0.00",,,"92","74",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-09-22",,,"0.00",,,"90","70",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-09-23",,,"0.00",,,"89","66",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-09-24",,,"0.00",,,"88","68",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-09-25",,,"0.41",,,"88","66",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-09-26",,,"0.51",,,"66","59",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-09-27",,,"0.19",,,"65","58",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-09-28",,,"0.00",,,"76","57",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-09-29",,,"0.00",,,"79","53",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-09-30",,,"0.00",,,"79","56",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-10-01",,,"0.00",,,"81","59",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-10-02",,,"0.00",,,"86","64",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-10-03",,,"0.00",,,"82","69",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-10-04",,,"0.54",,,"73","69",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-10-05",,,"0.09",,,"76","69",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-10-06",,,"0.26",,,"83","68",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-10-07",,,"0.37",,,"78","55",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-10-08",,,"0.00",,,"81","53",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-10-09",,,"0.00",,,"84","54",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-10-10",,,"0.00",,,"58","40",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-10-11",,,"0.00",,,"68","38",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-10-12",,,"0.00",,,"81","47",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-10-13",,,"0.00",,,"86","64",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-10-14",,,"0.74",,,"89","57",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-10-15",,,"0.00",,,"65","45",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-10-16",,,"0.00",,,"69","43",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-10-17",,,"0.00",,,"73","46",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-10-18",,,"0.00",,,"80","45",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-10-19",,,"0.00",,,"79","48",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-10-20",,,"0.00",,,"78","57",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-10-21",,,"1.43",,,"77","52",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-10-22",,,"0.00",,,"68","44",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-10-23",,,"0.00",,,"74","45",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-10-24",,,"0.00",,,"63","42",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-10-25",,,"0.00",,,"74","36",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-10-26",,,"0.00",,,"76","45",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-10-27",,,"0.00",,,"48","27",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-10-28",,,"0.00",,,"52","23",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-10-29",,,"0.00",,,"71","32",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-10-30",,,"0.00",,,"59","33",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-10-31",,,"0.00",,,"46","29",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-11-01",,,"0.00",,,"68","36",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-11-02",,,"0.00",,,"74","46",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-11-03",,,"0.01",,,"48","43",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-11-04",,,"0.01",,,"60","46",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-11-05",,,"0.01",,,"57","41",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-11-06",,,"0.00",,,"43","39",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-11-07",,,"0.00",,,"46","40",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-11-08",,,"0.00",,,"54","34",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-11-09",,,"0.00",,,"59","30",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-11-10",,,"0.00",,,"60","31",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-11-11",,,"0.02",,,"53","45",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-11-12",,,"0.00",,,"54","46",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-11-13",,,"0.00",,,"56","45",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-11-14",,,"0.00",,,"62","55",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-11-15",,,"0.00",,,"64","42",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-11-16",,,"0.00",,,"65","35",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-11-17",,,"0.00",,,"78","57",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-11-18",,,"0.00",,,"73","35",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-11-19",,,"0.00",,,"58","28",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-11-20",,,"0.00",,,"64","40",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-11-21",,,"0.00",,,"61","26",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-11-22",,,"0.00",,,"45","19",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-11-23",,,"0.00",,,"68","33",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-11-24",,,"0.00",,,"81","42",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-11-25",,,"0.00",,,"64","43",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-11-26",,,"0.00",,,"68","38",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-11-27",,,"0.00",,,"73","43",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-11-28",,,"0.58",,,"65","48",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-11-29",,,"0.19",,,"50","41",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-11-30",,,"0.00",,,"60","40",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-12-01",,,"0.00",,,"62","36",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-12-02",,,"0.00",,,"66","37",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-12-03",,,"0.00",,,"71","43",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-12-04",,,"0.00",,,"74","38",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-12-05",,,"0.00",,,"48","31",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-12-06",,,"0.00",,,"52","24",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-12-07",,,"0.00",,,"34","18",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-12-08",,,"0.00",,,"45","17",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-12-09",,,"0.00",,,"53","23",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-12-10",,,"0.00",,,"64","28",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-12-11",,,"0.00",,,"68","31",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-12-12",,,"0.00",,,"48","24",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-12-13",,,"0.00",,,"65","32",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-12-14",,,"0.00",,,"49","33",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-12-15",,,"0.00",,,"49","25",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-12-16",,,"0.04",,,"61","34",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-12-17",,,"0.01",,,"47","42",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-12-18",,,"0.01",,,"55","36",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-12-19",,,"0.00",,,"57","46",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-12-20",,,"0.01",,,"55","47",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-12-21",,,"0.00",,,"60","31",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-12-22",,,"0.00",,,"32","27",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-12-23",,,"0.00",,,"40","20",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-12-24",,,"0.00",,,"33","22",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-12-25",,,"0.00",,,"34","22",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-12-26",,,"0.00",,,"26","14",
"USC00346282","NEWKIRK 8 E MESONET, OK US","2017-12-27",,,"0.00",,,"24","14",
